"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"09","61903","6095301",,2015,4,"B",258,253,120,4,"2",79,45,"2461.0","7","33","40","40","20",45,"11","49","40","13","53","33","18","53","29","0","0","0"
"09","61903","6095301",,2015,4,"B",258,253,120,5,"2",84,36,"2474.6","0","28","28","33","39",36,"6","42","53","6","53","42","6","61","33","0","0","0"
"09","61903","6095301",,2015,4,"B",258,253,120,5,"1",84,36,"2519.1","19","36","56","31","14",36,"39","44","17","22","56","22","22","56","22","28","67","6"
"09","61903","6095301",,2015,4,"B",258,253,120,13,"1",258,119,"","22","26","48","25","27",119,"26","49","25","19","53","28","16","68","16","28","49","24"
"09","61903","6095301",,2015,4,"B",258,253,120,13,"2",258,119,"","6","29","34","39","27",119,"13","46","40","13","51","36","18","54","28","0","0","0"
"09","61903","6095301",,2015,6,"B",258,253,152,3,"1",95,48,"2451.6","34","28","62","26","13",47,"40","47","13","23","55","21","34","55","11","30","55","15"
"09","61903","6095301",,2015,6,"B",258,253,152,3,"2",95,47,"2462.4","32","32","64","23","13",47,"43","38","19","40","43","17","49","36","15","0","0","0"
"09","61903","6095301",,2015,6,"B",258,253,152,4,"2",79,49,"2481.0","12","43","55","33","12",49,"20","55","24","22","57","20","24","55","20","0","0","0"
"09","61903","6095301",,2015,6,"B",258,253,152,4,"1",79,49,"2493.5","35","29","63","16","20",49,"29","49","22","27","59","14","16","71","12","39","45","16"
"09","61903","6095301",,2015,6,"B",258,253,152,5,"1",84,53,"2529.1","25","43","68","21","11",53,"42","45","13","28","51","21","23","68","9","28","64","8"
"09","61903","6095301",,2015,6,"B",258,253,152,5,"2",84,53,"2492.1","4","32","36","36","28",53,"11","45","43","8","62","30","6","60","34","0","0","0"
"09","61903","6095301",,2015,6,"B",258,253,152,13,"2",258,149,"","15","36","51","31","18",149,"24","46","30","23","54","23","26","51","23","0","0","0"
"09","61903","6095301",,2015,6,"B",258,253,152,13,"1",258,150,"","31","34","64","21","15",149,"37","47","16","26","55","19","24","65","11","32","55","13"
"09","61903","6095301",,2015,7,"B",258,253,6,3,"2",95,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,7,"B",258,253,6,3,"1",95,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,7,"B",258,253,6,4,"1",79,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,7,"B",258,253,6,4,"2",79,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,7,"B",258,253,6,5,"2",84,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,7,"B",258,253,6,5,"1",84,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,7,"B",258,253,6,13,"1",258,6,"","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,7,"B",258,253,6,13,"2",258,6,"","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,8,"B",258,253,15,4,"2",79,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,8,"B",258,253,15,4,"1",79,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,8,"B",258,253,15,5,"1",84,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,8,"B",258,253,15,5,"2",84,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,8,"B",258,253,15,13,"2",258,15,"","0","53","53","33","13",15,"13","67","20","13","73","13","7","87","7","0","0","0"
"09","61903","6095301",,2015,8,"B",258,253,15,13,"1",258,15,"","27","40","67","33","0",15,"33","53","13","27","73","0","7","67","27","33","67","0"
"09","61903","6095301",,2015,31,"B",258,253,161,3,"1",95,56,"2398.2","7","25","33","33","35",55,"13","47","40","5","55","40","11","64","25","15","58","27"
"09","61903","6095301",,2015,31,"B",258,253,161,3,"2",95,55,"2410.9","5","29","35","35","31",55,"20","42","38","11","51","38","22","53","25","0","0","0"
"09","61903","6095301",,2015,31,"B",258,253,161,4,"2",79,54,"2440.1","2","26","28","43","30",54,"6","43","52","7","46","46","9","59","31","0","0","0"
"09","61903","6095301",,2015,31,"B",258,253,161,4,"1",79,54,"2436.5","11","17","28","30","43",54,"9","52","39","9","54","37","7","74","19","19","54","28"
"09","61903","6095301",,2015,31,"B",258,253,161,5,"1",84,49,"2475.5","6","31","37","33","31",49,"18","45","37","10","55","35","4","67","29","8","80","12"
"09","61903","6095301",,2015,31,"B",258,253,161,5,"2",84,50,"2440.6","0","12","12","28","60",50,"6","28","66","2","30","68","2","42","56","0","0","0"
"09","61903","6095301",,2015,31,"B",258,253,161,13,"2",258,159,"","3","23","25","35","40",159,"11","38","52","7","43","50","11","52","37","0","0","0"
"09","61903","6095301",,2015,31,"B",258,253,161,13,"1",258,159,"","8","24","32","32","36",158,"13","48","39","8","54","37","8","68","24","14","63","23"
"09","61903","6095301",,2015,76,"B",258,253,1,5,"2",84,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,76,"B",258,253,1,5,"1",84,0,"*","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,76,"B",258,253,1,13,"1",258,0,"","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,76,"B",258,253,1,13,"2",258,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,77,"B",258,253,22,3,"2",95,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,77,"B",258,253,22,3,"1",95,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,77,"B",258,253,22,4,"1",79,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,77,"B",258,253,22,4,"2",79,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,77,"B",258,253,22,5,"2",84,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,77,"B",258,253,22,5,"1",84,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,77,"B",258,253,22,13,"1",258,22,"","9","32","41","27","32",22,"9","55","36","18","50","32","5","64","32","27","64","9"
"09","61903","6095301",,2015,77,"B",258,253,22,13,"2",258,22,"","5","32","36","23","41",22,"14","36","50","9","41","50","9","73","18","0","0","0"
"09","61903","6095301",,2015,78,"B",258,253,116,3,"2",95,43,"2401.4","0","30","30","37","33",43,"12","49","40","9","49","42","14","58","28","0","0","0"
"09","61903","6095301",,2015,78,"B",258,253,116,3,"1",95,43,"2391.9","5","21","26","42","33",43,"7","56","37","2","56","42","9","65","26","9","60","30"
"09","61903","6095301",,2015,78,"B",258,253,116,4,"1",79,39,"2440.4","13","18","31","31","38",39,"13","51","36","5","62","33","8","72","21","15","56","28"
"09","61903","6095301",,2015,78,"B",258,253,116,4,"2",79,39,"2445.4","5","23","28","41","31",39,"10","33","56","13","46","41","8","56","36","0","0","0"
"09","61903","6095301",,2015,78,"B",258,253,116,5,"2",84,34,"2438.2","0","9","9","24","68",34,"6","24","71","0","26","74","6","35","59","0","0","0"
"09","61903","6095301",,2015,78,"B",258,253,116,5,"1",84,34,"2473.6","15","15","29","29","41",34,"24","35","41","15","44","41","12","53","35","18","68","15"
"09","61903","6095301",,2015,78,"B",258,253,116,13,"1",258,116,"","10","18","28","34","37",116,"14","48","38","7","54","39","9","64","27","14","61","25"
"09","61903","6095301",,2015,78,"B",258,253,116,13,"2",258,116,"","2","22","23","34","42",116,"9","36","54","8","41","51","9","51","40","0","0","0"
"09","61903","6095301",,2015,80,"B",258,253,103,3,"2",95,37,"2476.7","41","30","70","22","8",37,"51","35","14","46","46","8","54","38","8","0","0","0"
"09","61903","6095301",,2015,80,"B",258,253,103,3,"1",95,38,"2463.5","41","27","68","22","11",37,"49","41","11","27","54","19","41","54","5","35","51","14"
"09","61903","6095301",,2015,80,"B",258,253,103,4,"1",79,26,"2467.2","27","23","50","15","35",26,"23","42","35","23","50","27","12","73","15","23","50","27"
"09","61903","6095301",,2015,80,"B",258,253,103,4,"2",79,26,"2465.7","8","38","46","38","15",26,"19","50","31","12","58","31","27","42","31","0","0","0"
"09","61903","6095301",,2015,80,"B",258,253,103,5,"2",84,37,"2486.9","5","27","32","38","30",37,"11","41","49","11","57","32","5","54","41","0","0","0"
"09","61903","6095301",,2015,80,"B",258,253,103,5,"1",84,37,"2525.3","22","46","68","19","14",37,"38","46","16","27","49","24","22","76","3","22","68","11"
"09","61903","6095301",,2015,80,"B",258,253,103,13,"1",258,101,"","30","33","63","19","18",100,"38","43","19","26","51","23","26","67","7","27","57","16"
"09","61903","6095301",,2015,80,"B",258,253,103,13,"2",258,100,"","19","31","50","32","18",100,"28","41","31","24","53","23","29","45","26","0","0","0"
"09","61903","6095301",,2015,90,"B",258,253,24,3,"2",95,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,90,"B",258,253,24,3,"1",95,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,90,"B",258,253,24,4,"1",79,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,90,"B",258,253,24,4,"2",79,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,90,"B",258,253,24,5,"2",84,11,"2400.6","0","0","0","18","82",11,"0","9","91","0","9","91","0","36","64","0","0","0"
"09","61903","6095301",,2015,90,"B",258,253,24,5,"1",84,11,"2432.7","0","9","9","27","64",11,"0","55","45","9","27","64","0","64","36","0","82","18"
"09","61903","6095301",,2015,90,"B",258,253,24,13,"1",258,24,"","0","21","21","29","50",24,"4","50","46","4","42","54","4","63","33","0","79","21"
"09","61903","6095301",,2015,90,"B",258,253,24,13,"2",258,24,"","0","21","21","21","58",24,"13","17","71","0","29","71","13","42","46","0","0","0"
"09","61903","6095301",,2015,91,"B",258,253,99,3,"1",95,36,"2420.7","11","31","42","39","19",36,"14","64","22","8","64","28","19","69","11","19","53","28"
"09","61903","6095301",,2015,91,"B",258,253,99,3,"2",95,36,"2427.1","8","31","39","44","17",36,"19","53","28","17","61","22","22","58","19","0","0","0"
"09","61903","6095301",,2015,91,"B",258,253,99,4,"2",79,30,"2435.1","0","30","30","37","33",30,"3","47","50","7","47","47","7","57","37","0","0","0"
"09","61903","6095301",,2015,91,"B",258,253,99,4,"1",79,30,"2433.3","13","10","23","27","50",30,"13","47","40","7","60","33","3","73","23","13","47","40"
"09","61903","6095301",,2015,91,"B",258,253,99,5,"1",84,31,"2497.8","16","29","45","32","23",31,"29","42","29","19","52","29","13","65","23","19","71","10"
"09","61903","6095301",,2015,91,"B",258,253,99,5,"2",84,32,"2467.6","0","28","28","25","47",32,"9","38","53","6","44","50","6","47","47","0","0","0"
"09","61903","6095301",,2015,91,"B",258,253,99,13,"2",258,98,"","3","30","33","36","32",98,"11","46","43","10","51","39","12","54","34","0","0","0"
"09","61903","6095301",,2015,91,"B",258,253,99,13,"1",258,97,"","13","24","37","33","30",97,"19","52","30","11","59","30","12","69","19","18","57","26"
"09","61903","6095301",,2015,92,"B",258,253,32,3,"2",95,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,92,"B",258,253,32,3,"1",95,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,92,"B",258,253,32,4,"1",79,11,"2482.5","36","0","36","36","27",11,"36","36","27","27","64","9","18","64","18","36","36","27"
"09","61903","6095301",,2015,92,"B",258,253,32,4,"2",79,11,"2469.4","18","18","36","45","18",11,"27","18","55","27","45","27","27","45","27","0","0","0"
"09","61903","6095301",,2015,92,"B",258,253,32,5,"2",84,13,"2448.8","0","8","8","31","62",13,"0","23","77","0","46","54","0","46","54","0","0","0"
"09","61903","6095301",,2015,92,"B",258,253,32,5,"1",84,13,"2506.2","8","46","54","31","15",13,"31","54","15","8","69","23","8","77","15","23","69","8"
"09","61903","6095301",,2015,92,"B",258,253,32,13,"1",258,32,"","22","28","50","25","25",32,"34","44","22","22","53","25","19","66","16","22","63","16"
"09","61903","6095301",,2015,92,"B",258,253,32,13,"2",258,32,"","9","19","28","34","38",32,"19","25","56","13","50","38","22","44","34","0","0","0"
"09","61903","6095301",,2015,93,"B",258,253,48,3,"2",95,18,"2434.4","28","28","56","17","28",18,"39","28","33","33","33","33","44","39","17","0","0","0"
"09","61903","6095301",,2015,93,"B",258,253,48,3,"1",95,19,"2424.0","33","11","44","22","33",18,"33","44","22","17","44","39","11","67","22","28","44","28"
"09","61903","6095301",,2015,93,"B",258,253,48,4,"1",79,16,"2502.7","31","50","81","0","19",16,"25","56","19","38","50","13","13","81","6","50","38","13"
"09","61903","6095301",,2015,93,"B",258,253,48,4,"2",79,16,"2498.6","19","31","50","50","0",16,"25","63","13","25","63","13","25","63","13","0","0","0"
"09","61903","6095301",,2015,93,"B",258,253,48,5,"2",84,12,"2485.9","8","17","25","42","33",12,"17","33","50","8","50","42","0","67","33","0","0","0"
"09","61903","6095301",,2015,93,"B",258,253,48,5,"1",84,12,"2509.9","25","42","67","17","17",12,"42","33","25","17","50","33","25","58","17","25","50","25"
"09","61903","6095301",,2015,93,"B",258,253,48,13,"1",258,47,"","30","33","63","13","24",46,"33","46","22","24","48","28","15","70","15","35","43","22"
"09","61903","6095301",,2015,93,"B",258,253,48,13,"2",258,46,"","20","26","46","35","20",46,"28","41","30","24","48","28","26","54","20","0","0","0"
"09","61903","6095301",,2015,94,"B",258,253,34,3,"2",95,12,"2488.5","50","25","75","8","17",12,"42","42","17","67","17","17","50","33","17","0","0","0"
"09","61903","6095301",,2015,94,"B",258,253,34,3,"1",95,12,"2454.4","42","17","58","25","17",12,"50","25","25","25","50","25","50","25","25","42","50","8"
"09","61903","6095301",,2015,94,"B",258,253,34,4,"1",79,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,94,"B",258,253,34,4,"2",79,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,94,"B",258,253,34,5,"2",84,12,"2526.3","8","50","58","33","8",12,"17","67","17","8","75","17","17","67","17","0","0","0"
"09","61903","6095301",,2015,94,"B",258,253,34,5,"1",84,12,"2562.7","33","58","92","0","8",12,"50","33","17","50","42","8","42","58","0","42","58","0"
"09","61903","6095301",,2015,94,"B",258,253,34,13,"1",258,34,"","32","38","71","18","12",34,"41","41","18","26","53","21","38","53","9","38","59","3"
"09","61903","6095301",,2015,94,"B",258,253,34,13,"2",258,34,"","24","41","65","24","12",34,"26","50","24","29","50","21","29","50","21","0","0","0"
"09","61903","6095301",,2015,99,"B",258,253,224,3,"1",95,78,"2423.8","18","27","45","31","23",77,"23","52","25","14","56","30","21","61","18","21","56","23"
"09","61903","6095301",,2015,99,"B",258,253,224,3,"2",95,77,"2437.7","17","31","48","32","19",77,"31","42","27","25","49","26","34","45","21","0","0","0"
"09","61903","6095301",,2015,99,"B",258,253,224,4,"2",79,73,"2460.5","8","32","40","40","21",73,"15","42","42","15","51","34","16","52","32","0","0","0"
"09","61903","6095301",,2015,99,"B",258,253,224,4,"1",79,73,"2463.7","23","21","44","23","33",73,"19","52","29","18","58","25","12","73","15","27","49","23"
"09","61903","6095301",,2015,99,"B",258,253,224,5,"1",84,71,"2510.2","18","37","55","27","18",71,"32","45","23","23","52","25","17","65","18","23","70","7"
"09","61903","6095301",,2015,99,"B",258,253,224,5,"2",84,72,"2469.7","3","24","26","28","46",72,"10","38","53","6","43","51","6","53","42","0","0","0"
"09","61903","6095301",,2015,99,"B",258,253,224,13,"2",258,222,"","9","29","38","33","28",222,"19","41","41","15","48","37","19","50","31","0","0","0"
"09","61903","6095301",,2015,99,"B",258,253,224,13,"1",258,222,"","20","28","48","27","25",221,"25","50","25","18","55","27","17","66","17","24","58","18"
"09","61903","6095301",,2015,111,"B",258,253,92,3,"2",95,34,"2470.6","35","35","71","18","12",34,"44","38","18","47","38","15","50","38","12","0","0","0"
"09","61903","6095301",,2015,111,"B",258,253,92,3,"1",95,34,"2457.2","38","24","62","26","12",34,"41","50","9","26","53","21","38","50","12","26","59","15"
"09","61903","6095301",,2015,111,"B",258,253,92,4,"1",79,25,"2507.5","44","28","72","8","20",25,"36","48","16","32","60","8","20","68","12","40","44","16"
"09","61903","6095301",,2015,111,"B",258,253,92,4,"2",79,25,"2493.3","20","40","60","32","8",25,"32","44","24","28","60","12","28","44","28","0","0","0"
"09","61903","6095301",,2015,111,"B",258,253,92,5,"2",84,32,"2504.3","6","38","44","28","28",32,"13","44","44","9","66","25","9","63","28","0","0","0"
"09","61903","6095301",,2015,111,"B",258,253,92,5,"1",84,32,"2540.9","31","41","72","16","13",32,"47","41","13","34","44","22","34","63","3","41","50","9"
"09","61903","6095301",,2015,111,"B",258,253,92,13,"1",258,91,"","37","31","68","18","14",91,"42","46","12","31","52","18","32","59","9","35","52","13"
"09","61903","6095301",,2015,111,"B",258,253,92,13,"2",258,91,"","21","37","58","25","16",91,"30","42","29","29","54","18","30","48","22","0","0","0"
"09","61903","6095301",,2015,120,"B",258,253,3,3,"1",95,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,120,"B",258,253,3,3,"2",95,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,120,"B",258,253,3,5,"2",84,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,120,"B",258,253,3,5,"1",84,0,"*","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,120,"B",258,253,3,13,"1",258,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,120,"B",258,253,3,13,"2",258,3,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,121,"B",258,253,16,3,"1",95,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,121,"B",258,253,16,3,"2",95,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,121,"B",258,253,16,4,"2",79,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,121,"B",258,253,16,4,"1",79,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,121,"B",258,253,16,5,"1",84,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,121,"B",258,253,16,5,"2",84,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2015,121,"B",258,253,16,13,"2",258,16,"","0","25","25","25","50",16,"13","31","56","13","31","56","6","44","50","0","0","0"
"09","61903","6095301",,2015,121,"B",258,253,16,13,"1",258,16,"","13","6","19","44","38",16,"0","44","56","13","56","31","13","56","31","6","81","13"
