"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage Near Standard","Area 4 Percentage Below Standard"
"09","61903","6005540",,2016,206,"B",19,"19",19,13,"1",19,"19","","16","11","26","26","47","19","26","21","53","11","47","42","16","63","21","5","53","42"
"09","61903","6005540",,2016,223,"B",2,"2",2,3,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,223,"B",2,"2",2,3,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,223,"B",2,"2",2,4,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,223,"B",2,"2",2,4,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,223,"B",2,"2",2,13,"1",2,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,223,"B",2,"2",2,13,"2",2,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,224,"B",18,"18",18,3,"2",7,"7","*","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,224,"B",18,"18",18,3,"1",7,"7","*","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,224,"B",18,"18",18,4,"1",8,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,224,"B",18,"18",18,4,"2",8,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,224,"B",18,"18",18,5,"2",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,224,"B",18,"18",18,5,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,224,"B",18,"18",18,13,"1",18,"18","","11","33","44","28","28","18","17","50","33","6","72","22","11","67","22","6","72","22"
"09","61903","6005540",,2016,224,"B",18,"18",18,13,"2",18,"18","","17","17","33","39","28","18","22","39","39","6","67","28","22","61","17","0","0","0"
"09","61903","6005540",,2016,226,"B",51,"49",49,3,"1",24,"24","2449.8","25","38","63","33","4","24","25","58","17","25","58","17","25","71","4","33","54","13"
"09","61903","6005540",,2016,226,"B",51,"49",49,3,"2",24,"24","2450.5","25","38","63","29","8","24","42","50","8","38","42","21","25","71","4","0","0","0"
"09","61903","6005540",,2016,226,"B",51,"49",49,4,"2",13,"11","2506.7","36","27","64","18","18","11","45","36","18","18","64","18","45","36","18","0","0","0"
"09","61903","6005540",,2016,226,"B",51,"49",49,4,"1",13,"11","2508.1","45","18","64","18","18","11","18","64","18","45","27","27","27","64","9","27","73","0"
"09","61903","6005540",,2016,226,"B",51,"49",49,5,"1",14,"14","2581.7","50","50","100","0","0","14","29","71","0","64","36","0","36","64","0","57","43","0"
"09","61903","6005540",,2016,226,"B",51,"49",49,5,"2",14,"14","2571.7","50","29","79","14","7","14","57","29","14","43","43","14","43","57","0","0","0","0"
"09","61903","6005540",,2016,226,"B",51,"49",49,13,"2",51,"49","","35","33","67","22","10","49","47","41","12","35","47","18","35","59","6","0","0","0"
"09","61903","6005540",,2016,226,"B",51,"49",49,13,"1",51,"49","","37","37","73","20","6","49","24","63","12","41","45","14","29","67","4","39","55","6"
"09","61903","6005540",,2016,227,"B",5,"5",5,3,"2",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,227,"B",5,"5",5,3,"1",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,227,"B",5,"5",5,4,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,227,"B",5,"5",5,4,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,227,"B",5,"5",5,5,"2",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,227,"B",5,"5",5,5,"1",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,227,"B",5,"5",5,13,"1",5,"5","","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2016,227,"B",5,"5",5,13,"2",5,"5","","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,1,"B",839,"797",797,6,"1",300,"292","2522.9","15","33","48","27","25","292","18","51","30","25","41","33","16","71","13","27","59","14"
"09","61903","6005565",,2016,1,"B",839,"793",789,6,"2",300,"291","2506.5","11","22","33","31","35","291","18","37","44","12","50","38","14","53","33","0","0","0"
"09","61903","6005565",,2016,1,"B",839,"793",789,7,"2",276,"257","2517.2","11","20","31","33","36","256","20","36","44","16","38","46","14","53","33","0","0","0"
"09","61903","6005565",,2016,1,"B",839,"797",797,7,"1",276,"260","2526.1","9","30","39","29","32","260","17","47","35","20","43","36","13","65","22","18","59","23"
"09","61903","6005565",,2016,1,"B",839,"797",797,8,"1",263,"245","2545.6","13","31","44","23","33","245","27","40","33","21","42","37","20","60","20","19","48","33"
"09","61903","6005565",,2016,1,"B",839,"793",789,8,"2",263,"245","2511.9","11","18","29","27","45","242","16","32","52","13","52","35","12","47","41","0","0","0"
"09","61903","6005565",,2016,1,"B",839,"793",789,13,"2",839,"793","","11","20","31","31","38","789","18","35","47","13","47","40","13","51","35","0","0","0"
"09","61903","6005565",,2016,1,"B",839,"797",797,13,"1",839,"797","","13","31","44","26","30","797","21","47","33","22","42","35","16","65","18","21","56","23"
"09","61903","6005565",,2016,3,"B",447,"424",421,6,"2",152,"148","2497.5","11","20","31","30","39","148","17","39","45","12","43","45","14","49","37","0","0","0"
"09","61903","6005565",,2016,3,"B",447,"424",424,6,"1",152,"148","2502.5","11","28","39","30","31","148","14","48","38","17","42","41","16","68","17","22","61","18"
"09","61903","6005565",,2016,3,"B",447,"424",424,7,"1",159,"149","2509.0","5","26","32","32","37","149","11","46","43","11","47","42","13","64","23","13","58","28"
"09","61903","6005565",,2016,3,"B",447,"424",421,7,"2",159,"148","2505.8","7","20","27","31","41","147","16","33","50","13","35","52","7","54","38","0","0","0"
"09","61903","6005565",,2016,3,"B",447,"424",421,8,"2",136,"128","2504.8","12","17","29","22","49","126","17","26","56","14","49","37","10","43","48","0","0","0"
"09","61903","6005565",,2016,3,"B",447,"424",424,8,"1",136,"127","2522.8","8","27","35","23","43","127","24","35","41","14","35","51","17","61","22","16","45","39"
"09","61903","6005565",,2016,3,"B",447,"424",424,13,"1",447,"424","","8","27","35","28","37","424","16","43","41","14","42","45","15","64","21","17","55","28"
"09","61903","6005565",,2016,3,"B",447,"424",421,13,"2",447,"424","","10","19","29","28","43","421","17","33","50","13","42","45","10","49","41","0","0","0"
"09","61903","6005565",,2016,4,"B",392,"369",368,6,"2",148,"143","2515.8","10","25","36","33","31","143","20","36","44","11","57","31","13","58","29","0","0","0"
"09","61903","6005565",,2016,4,"B",392,"373",373,6,"1",148,"144","2543.9","19","39","58","24","19","144","23","54","23","34","41","25","17","74","9","32","58","10"
"09","61903","6005565",,2016,4,"B",392,"373",373,7,"1",117,"111","2549.1","14","35","50","26","24","111","25","50","25","33","39","28","14","66","21","23","59","17"
"09","61903","6005565",,2016,4,"B",392,"369",368,7,"2",117,"109","2532.6","17","19","36","36","28","109","25","39","36","20","41","39","23","51","26","0","0","0"
"09","61903","6005565",,2016,4,"B",392,"369",368,8,"2",127,"117","2519.6","9","19","28","32","40","116","14","38","48","11","56","33","15","52","34","0","0","0"
"09","61903","6005565",,2016,4,"B",392,"373",373,8,"1",127,"118","2570.0","19","35","54","23","23","118","31","46","24","28","51","21","23","60","17","23","52","25"
"09","61903","6005565",,2016,4,"B",392,"373",373,13,"1",392,"373","","18","36","54","24","22","373","26","50","24","32","43","25","18","67","15","27","56","17"
"09","61903","6005565",,2016,4,"B",392,"369",368,13,"2",392,"369","","12","21","33","33","33","368","19","38","43","14","52","34","17","54","29","0","0","0"
"09","61903","6005565",,2016,6,"B",645,"607",607,6,"1",227,"220","2553.7","20","43","63","25","12","220","25","58","18","33","48","19","22","71","7","35","59","6"
"09","61903","6005565",,2016,6,"B",645,"603",599,6,"2",227,"220","2535.2","15","29","43","35","22","220","24","46","30","15","60","25","18","61","20","0","0","0"
"09","61903","6005565",,2016,6,"B",645,"603",599,7,"2",208,"190","2544.6","15","26","41","34","24","189","26","42","32","21","44","35","19","58","23","0","0","0"
"09","61903","6005565",,2016,6,"B",645,"607",607,7,"1",208,"193","2553.1","12","38","51","29","20","193","23","52","24","27","49","24","17","70","13","23","62","15"
"09","61903","6005565",,2016,6,"B",645,"607",607,8,"1",210,"194","2575.1","17","39","56","24","20","194","34","47","19","26","49","25","25","62","12","24","54","22"
"09","61903","6005565",,2016,6,"B",645,"603",599,8,"2",210,"193","2537.4","14","22","36","29","35","190","20","36","44","16","58","25","15","53","32","0","0","0"
"09","61903","6005565",,2016,6,"B",645,"603",599,13,"2",645,"603","","15","26","40","33","27","599","23","42","35","18","54","28","18","58","25","0","0","0"
"09","61903","6005565",,2016,6,"B",645,"607",607,13,"1",645,"607","","17","40","57","26","17","607","27","53","20","29","49","22","21","68","11","28","58","14"
"09","61903","6005565",,2016,7,"B",20,"20",20,6,"2",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,7,"B",20,"20",20,6,"1",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,7,"B",20,"20",20,7,"1",5,"5","*","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,7,"B",20,"20",20,7,"2",5,"5","*","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,7,"B",20,"20",20,8,"2",9,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,7,"B",20,"20",20,8,"1",9,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,7,"B",20,"20",20,13,"1",20,"20","","10","30","40","30","30","20","20","55","25","15","50","35","5","75","20","20","55","25"
"09","61903","6005565",,2016,7,"B",20,"20",20,13,"2",20,"20","","20","20","40","10","50","20","25","20","55","20","35","45","25","40","35","0","0","0"
"09","61903","6005565",,2016,8,"B",126,"124",124,6,"2",44,"43","2527.2","7","30","37","44","19","43","14","58","28","12","63","26","9","74","16","0","0","0"
"09","61903","6005565",,2016,8,"B",126,"124",124,6,"1",44,"43","2544.9","5","56","60","35","5","43","16","67","16","21","63","16","14","79","7","35","60","5"
"09","61903","6005565",,2016,8,"B",126,"124",124,7,"1",44,"43","2526.3","2","30","33","44","23","43","9","51","40","14","56","30","12","77","12","14","74","12"
"09","61903","6005565",,2016,8,"B",126,"124",124,7,"2",44,"43","2500.9","5","14","19","37","44","43","9","28","63","7","28","65","7","53","40","0","0","0"
"09","61903","6005565",,2016,8,"B",126,"124",124,8,"2",38,"38","2514.7","11","11","21","32","47","38","16","26","58","11","53","37","13","50","37","0","0","0"
"09","61903","6005565",,2016,8,"B",126,"124",124,8,"1",38,"38","2570.0","11","34","45","39","16","38","18","61","21","21","66","13","24","63","13","26","53","21"
"09","61903","6005565",,2016,8,"B",126,"124",124,13,"1",126,"124","","6","40","46","40","15","124","15","60","26","19","61","20","16","73","10","25","63","12"
"09","61903","6005565",,2016,8,"B",126,"124",124,13,"2",126,"124","","7","19","26","38","36","124","13","38","49","10","48","43","10","60","31","0","0","0"
"09","61903","6005565",,2016,31,"B",491,"477",477,6,"1",170,"167","2483.9","4","29","32","29","39","167","8","47","44","11","41","48","7","73","20","17","62","21"
"09","61903","6005565",,2016,31,"B",491,"475",471,6,"2",170,"166","2470.0","4","16","19","29","52","166","7","33","60","6","40","54","7","46","47","0","0","0"
"09","61903","6005565",,2016,31,"B",491,"475",471,7,"2",171,"164","2485.7","3","15","18","32","50","163","9","31","61","6","34","60","5","53","42","0","0","0"
"09","61903","6005565",,2016,31,"B",491,"477",477,7,"1",171,"165","2497.7","4","22","26","32","42","165","8","43","48","12","39","48","7","62","31","12","58","30"
"09","61903","6005565",,2016,31,"B",491,"477",477,8,"1",150,"145","2512.8","6","24","30","23","46","145","14","41","44","12","42","46","12","60","28","12","47","41"
"09","61903","6005565",,2016,31,"B",491,"475",471,8,"2",150,"145","2478.7","6","12","18","24","58","142","10","23","67","6","48","46","7","43","50","0","0","0"
"09","61903","6005565",,2016,31,"B",491,"475",471,13,"2",491,"475","","4","14","18","28","53","471","8","29","62","6","40","54","6","48","46","0","0","0"
"09","61903","6005565",,2016,31,"B",491,"477",477,13,"1",491,"477","","5","25","30","28","42","477","10","44","46","12","41","47","9","65","26","14","56","30"
"09","61903","6005565",,2016,74,"B",5,"5",5,6,"2",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,74,"B",5,"5",5,6,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,74,"B",5,"5",5,8,"1",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,74,"B",5,"5",5,8,"2",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,74,"B",5,"5",5,13,"2",5,"5","","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,74,"B",5,"5",5,13,"1",5,"5","","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,75,"B",4,"4",4,7,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,75,"B",4,"4",4,7,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,75,"B",4,"4",4,8,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,75,"B",4,"4",4,8,"2",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,75,"B",4,"4",4,13,"2",4,"4","","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,75,"B",4,"4",4,13,"1",4,"4","","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,6,"2",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,6,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,7,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,7,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,8,"2",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,8,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,13,"1",7,"7","","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,76,"B",7,"7",7,13,"2",7,"7","","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005565",,2016,77,"B",40,"39",39,6,"1",15,"14","2513.6","14","21","36","29","36","14","7","57","36","14","50","36","14","79","7","29","57","14"
"09","61903","6005565",,2016,77,"B",40,"39",39,6,"2",15,"14","2515.9","7","14","21","50","29","14","7","57","36","7","43","50","14","57","29","0","0","0"
"09","61903","6005565",,2016,77,"B",40,"39",39,7,"2",11,"11","2588.6","18","36","55","36","9","11","45","36","18","27","55","18","27","73","0","0","0","0"
"09","61903","6005565",,2016,77,"B",40,"39",39,7,"1",11,"11","2544.9","18","36","55","9","36","11","18","64","18","36","27","36","36","45","18","36","27","36"
"09","61903","6005565",,2016,77,"B",40,"39",39,8,"1",14,"14","2525.1","14","14","29","43","29","14","21","43","36","21","29","50","14","64","21","7","64","29"
"09","61903","6005565",,2016,77,"B",40,"39",39,8,"2",14,"14","2502.9","0","29","29","36","36","14","14","36","50","7","57","36","7","50","43","0","0","0"
"09","61903","6005565",,2016,77,"B",40,"39",39,13,"2",40,"39","","8","26","33","41","26","39","21","44","36","13","51","36","15","59","26","0","0","0"
"09","61903","6005565",,2016,77,"B",40,"39",39,13,"1",40,"39","","15","23","38","28","33","39","15","54","31","23","36","41","21","64","15","23","51","26"
"09","61903","6005565",,2016,78,"B",333,"325",325,6,"2",123,"120","2460.3","4","14","18","27","55","120","8","28","64","5","38","58","5","45","50","0","0","0"
"09","61903","6005565",,2016,78,"B",333,"325",325,6,"1",123,"121","2477.5","2","26","28","32","40","121","7","45","47","11","37","52","6","74","20","13","64","23"
"09","61903","6005565",,2016,78,"B",333,"325",325,7,"1",117,"114","2482.6","1","16","17","37","46","114","6","40","54","5","42","53","5","58","37","6","62","32"
"09","61903","6005565",,2016,78,"B",333,"325",325,7,"2",117,"114","2466.7","3","7","10","32","59","114","5","25","70","4","23","73","4","46","50","0","0","0"
"09","61903","6005565",,2016,78,"B",333,"325",325,8,"2",93,"91","2461.6","5","5","11","22","67","91","8","20","73","4","44","52","7","36","57","0","0","0"
"09","61903","6005565",,2016,78,"B",333,"325",325,8,"1",93,"90","2502.0","6","18","23","27","50","90","10","39","51","11","41","48","10","61","29","12","40","48"
"09","61903","6005565",,2016,78,"B",333,"325",325,13,"1",333,"325","","3","20","23","32","45","325","8","42","50","9","40","51","7","65","28","10","57","33"
